PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Nama_Sekolah,NPSN,Alamat,Status,Bentuk_Pendidikan,Latitude,Longitude,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,SMPS. ILMIAH BANGSA,40605544,Jl. Poros mamasa Polewali,SWASTA,SMP,-2.9583,119.3575,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,MIS AL HIDAYAH MAMASA,60724269,MAMASA,SWASTA,MI,-2.9411941,119.3766988,
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,SD K. 015 PEBASSIAN,40602604,Pebassian,NEGERI,SD,-2.966,119.3629,
SULAWESI BARAT,MAMASA,MAMASA,RAMBU SARATU,SD N. 006 RAMBUSARATU,40601137,Pangkali,NEGERI,SD,-2.8642,119.3956,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,SD N. 013 PENA,40602640,PENA,NEGERI,SD,-2.6799,119.1994,
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILLING,SD N. 014 LOKO,40600981,Loko,NEGERI,SD,-2.9197,119.3709,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,SD NEGERI 001 Mamasa,40601083,Jl Demmajannang No 1 Mamasa,NEGERI,SD,-3.0356,119.3072,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,SD NEGERI 002 MAMASA,40601151,Mamasa,NEGERI,SD,-2.9416,119.3774,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,SD NEGERI 003 OSANGO,40601164,OSANGO,NEGERI,SD,-2.9519,119.3631,
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,SD NEGERI 005 RANTEBUDA,40601133,Kendenan,NEGERI,SD,-2.9336,119.3833,
SULAWESI BARAT,MAMASA,MAMASA,BUNTUBUDA,SD NEGERI 008 BUNTUBUDA,40601004,Jl. Poros Buntubuda-Loko,NEGERI,SD,-2.9336,119.3751,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,SD NEGERI 011 TATOA,40601015,Mamasa,NEGERI,SD,-2.9457,119.3804,
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,SD NEGERI 012 BARRA-BARRA,40601002,Barra - Barra,NEGERI,SD,-2.9661,119.3631,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,SD NEGERI 10 PAKKASSASAN,40601379,Minanga,NEGERI,SD,-2.9105,119.4198,
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,SDK 016 RANTEPONGKO,40602605,Tondok Bakaru,NEGERI,SD,-2.9111,119.3784,
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,SDK 017 NEKE,40605495,NEKE,NEGERI,SD,-2.9264,119.3623,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,SDK 020 BUNTUKASISI,69946263,buntukasisi,NEGERI,SD,-2.8262532,119.430934,
SULAWESI BARAT,MAMASA,MAMASA,RAMBU SARATU,SDK NEGERI 019 RANTEKEPAK,69895480,RAMBUSARATU,NEGERI,SD,-2.9055162,119.4042258,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,SDK. 018 RANTE DAMA,69754233,RANTE DAMA,NEGERI,SD,-2.8035,119.4307,
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,SDN 004 LUMBATU,40601143,LUMBATU,NEGERI,SD,-2.9152,119.3701,
SULAWESI BARAT,MAMASA,MAMASA,LEMBANGNA SALULO,SDN 009 LOMBOK,40602634,Lombok,NEGERI,SD,-2.911,119.4318,
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,SDN. 007 TAUPE,40601006,Taupe,NEGERI,SD,-2.9309,119.3512,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,SDS NUSA BANGSA,40605521,OSANGO,SWASTA,SD,-2.9584,119.3575,
SULAWESI BARAT,MAMASA,MAMASA,BUNTUBUDA,SMP N. 5 MAMASA,40605524,BUNTUBUDA,NEGERI,SMP,-3.0038,119.33,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,SMP NEGERI 1 MAMASA,40601047,Mamasa,NEGERI,SMP,-2.9447,119.3808,
SULAWESI BARAT,MAMASA,MAMASA,LEMBANGNA SALULO,SMPN 003 MAMASA,40602667,MAMASA,NEGERI,SMP,-2.9635,119.3484,
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,SMPN 4 MAMASA,40604266,Taupe,NEGERI,SMP,-2.9305,119.3515,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,SMPN. 2 MAMASA,40601038,Lambanan,NEGERI,SMP,-2.9102,119.4199,
SULAWESI BARAT,MAMASA,MAMASA,BUNTUBUDA,SMPS FRATER MAMASA,40601057,Randanan,SWASTA,SMP,-2.9373,119.3781,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,SMPS. ILMIAH BANGSA,40605544,Jl. Poros mamasa Polewali,SWASTA,SMP,-2.9583,119.3575,
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,SD N. 001 SALULEANG,40602612,Salulenag,NEGERI,SD,-2.7466,119.2515,
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,SD N. 003 SALULOSA,40602655,Salulosa,NEGERI,SD,-2.6918,119.1809,
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,SD NEGERI 002 BURANA,40602614,Burana,NEGERI,SD,-2.9568,119.1458,
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,SD NEGERI 007 SALUBAKKA,40602639,Salubakka,NEGERI,SD,-2.7558,119.2025,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,SD NEGERI 010 TIMORO,40602645,LAKAHANG,NEGERI,SD,-2.6728,119.1881,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,SD NEGERI 017 PEPATIAN,40602652,Pepatian,NEGERI,SD,-2.9718,119.1855,
SULAWESI BARAT,MAMASA,TABULAHAN,PEU,SD NEGERI 018 PEU,40602653,Desa Tabulahan,NEGERI,SD,-2.9581,119.2227,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,SD NEGERI 020 PEREANGAN,40602623,Pareangan,NEGERI,SD,-2.7173,119.2102,
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,SDK 019 SALUNATA,40605161,SALUNATA,NEGERI,SD,-2.6654,119.1912,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,SDK Negeri 025 Salubulung,69888995,Malatiro,NEGERI,SD,-2.7409593,119.1328363,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,SDK. 020 TUNAS BARU ULULAKAHANG,40605318,Ululakahang,NEGERI,SD,-2.7267,119.1729,
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,SDK. 021 SALUDANGO,40605323,Saludango,NEGERI,SD,-2.7402,119.2281,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,SDK. 023 RANDUK MELLOLO RANTE,40605498,RANDUK MELLOLO,NEGERI,SD,-2.7396,119.1516,
SULAWESI BARAT,MAMASA,TABULAHAN,PEU,SDK. 024 PALADAN,69787981,PALADAN,NEGERI,SD,-2.7779,119.3048,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,SDN 006 SALUDADEKO,40602629,Saluladeko,NEGERI,SD,-2.851,119.1895,
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,SDN 008 PANGANDARAN,40602642,Pangandaran,NEGERI,SD,-2.7726,119.0893,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,SDN 011 LAKAHANG,40602646,Lakahang,NEGERI,SD,-2.9721,119.1263,
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,SDN 013 PALLIABU,40602651,Palliabu,NEGERI,SD,-2.7723,119.1469,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,SDN 013 SALUTABONGAN,40602656,Salutabongan,NEGERI,SD,-2.7176,119.1772,
SULAWESI BARAT,MAMASA,TABULAHAN,TALOPAK,SDN 014 TARINDING,40602661,Tarinding,NEGERI,SD,-3.0528,119.333,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,SDN 016 BAKENG,40602650,Sarambu,NEGERI,SD,-2.9142,119.1233,
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,SDN 017 SIARRA,40602658,Siarra,NEGERI,SD,-2.7224,119.1995,
SULAWESI BARAT,MAMASA,TABULAHAN,GANDANG DEWATA,SDN. 005 KALLANG,40602625,Kallang,NEGERI,SD,-2.9221,119.186,
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,SDN. 009 TABULAHAN,40602643,Tabulahan,NEGERI,SD,-2.9476,119.1885,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,SDNK 022 SALUMAROA,40605324,SALUMAROAK,NEGERI,SD,-2.7433,119.2682,
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,SDS SINAR JAYA PARANDANGAN,69757505,Parandangan,SWASTA,SD,-2.7837,119.0804,
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,SMP NEGERI 003 SATAP TABULAHAN,40605581,TABULAHAN,NEGERI,SMP,-2.7469,119.2509,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,SMP NEGERI 1 TABULAHAN,40604653,Tampak Loppo,NEGERI,SMP,-2.7066,119.1799,
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,SMP NEGERI 2 SATAP TABULAHAN,40605507,TABULAHAN,NEGERI,SMP,-2.7729,119.0896,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,SMP NEGERI 4 TABULAHAN,40602665,SALUDADEKO,NEGERI,SMP,-2.7922,119.1488,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,SMP NEGERI 6 TABULAHAN,69960918,KELURAHAN LAKAHANG,NEGERI,SMP,-2.7385022,119.1127673,
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,SMP S. SALUBAKKA,40604624,Salubakka,SWASTA,SMP,-2.7445,119.3374,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,SMP SWASTA SALUDADEKO UTAMA,69950671,Kampung Tua,SWASTA,SMP,-2.846069,119.3094549,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,SMP SWASTA SALUTABONGAN,40602671,malatiro,SWASTA,SMP,-2.7538,119.2393,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,SMP TUNAS BHAKTI BAKENG,40604621,BAKENG,SWASTA,SMP,-2.6789,119.1671,
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,SMP TUNAS HARAPAN BURANA,40602674,Burana,SWASTA,SMP,-2.6935,119.147,
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,SMPN SATAP 5 TABULAHAN,69892764,Tabulahan,NEGERI,SMP,-2.7659,119.319,
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,SMPS BINA BANGSA,69961925,Dusun Parandangan,SWASTA,SMP,-2.7839,119.0802,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,SMPS. PANDANGAN JAYA,40602669,Jl. Poros Tarinding lakahang,SWASTA,SMP,-2.6708,119.1908,
SULAWESI BARAT,MAMASA,TABANG,TABANG,SD N. 005 TABANG,40601142,TABANG,NEGERI,SD,-2.8635,119.4672,
SULAWESI BARAT,MAMASA,TABANG,KALAMA,SD N. 006 KALAMA,40601023,Kalama,NEGERI,SD,-2.905,119.4813,
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,SD N. 008 BUTTU BUTTU,40602632,Buttu-buttu,NEGERI,SD,-2.9137,119.5111,
SULAWESI BARAT,MAMASA,TABANG,BAKADISURA,SD NEGERI 002 TANDUNG,40602613,Tandung,NEGERI,SD,-2.8713,119.4758,
SULAWESI BARAT,MAMASA,TABANG,TADO KALUA,SD NEGERI 011 RARUNAN,69754235,RARUNAN,NEGERI,SD,-2.8265,119.4861,
SULAWESI BARAT,MAMASA,TABANG,TADO KALUA,SDK 010 TINUA TONDON TALODO,40604835,TINUA,NEGERI,SD,-2.8062,119.4774,
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,SDK 012 BUTTU DEWATA,69758936,Alamat...,NEGERI,SD,-2.956272,119.561264,
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,SDK. 009 RATTEBAKARU,40604834,RATTEBAKARU,NEGERI,SD,-2.9058,119.4555,
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,SDN 003 MAWA,40601160,MAWA,NEGERI,SD,-2.9314,119.4935,
SULAWESI BARAT,MAMASA,TABANG,TADO KALUA,SDN 004 LAMBA,40601127,Lamba,NEGERI,SD,-2.7733,119.4892,
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,SDN 013 TULLU,69947841,TULLU,NEGERI,SD,-3.0074,119.5671,
SULAWESI BARAT,MAMASA,TABANG,MASUPPU,SDN. 001 LIMBONG,40601121,Masuppu,NEGERI,SD,-2.9388,119.4743,
SULAWESI BARAT,MAMASA,TABANG,TADO KALUA,SDN. 007 TIMBAAN,40602631,Timbaan,NEGERI,SD,-2.7968,119.5056,
SULAWESI BARAT,MAMASA,TABANG,MASUPPU,SMP NEGERI 003 SATAPTABANG,40605582,BUTTU MANIK,NEGERI,SMP,-2.9333,119.4907,
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,SMP NEGERI 004 SATAP TABANG,40605583,MAWA,NEGERI,SMP,-2.9568,119.5346,
SULAWESI BARAT,MAMASA,TABANG,TABANG,SMPN 1 TABANG,40601036,Tabang,NEGERI,SMP,-2.8854,119.4758,
SULAWESI BARAT,MAMASA,TABANG,KALAMA,SMPN SATAP KALAMA,69819422,KALAMA,NEGERI,SMP,-2.9026,119.5104,
SULAWESI BARAT,MAMASA,TABANG,TADO KALUA,SMPN. 2 SATAP TABANG,40604264,Lamba,NEGERI,SMP,-2.829,119.4907,
SULAWESI BARAT,MAMASA,MESSAWA,MALIMBONG,SD N. 003 PALADANG SEPANG,40601163,Malimbong,NEGERI,SD,-3.2898,119.3974,
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,SD N. 007 BETING,40601108,Beting,NEGERI,SD,-3.292,119.3865,
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,SD N. 009 KONDO,40601103,KONDO,NEGERI,SD,-3.2924,119.3645,
SULAWESI BARAT,MAMASA,MESSAWA,MALIMBONG,SD N. 014 ATO DADEKO,40600983,ATODADEKO,NEGERI,SD,-2.8772,119.1528,
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,SD NEGERI 001 MESSAWA,40601082,Messawa,NEGERI,SD,-3.2408,119.3457,
SULAWESI BARAT,MAMASA,MESSAWA,MAKUANG,SD NEGERI 002 TONDOK SALU,40601165,Jalan Poros Polewali Mamasa,NEGERI,SD,-3.2788,119.3491,
SULAWESI BARAT,MAMASA,MESSAWA,SEPANG,SD NEGERI 004 SEPANG,40601128,Sepang,NEGERI,SD,-3.2914,119.4198,
SULAWESI BARAT,MAMASA,MESSAWA,TANETE BATU,SD NEGERI 005 SEPANG,40601091,TANETE BATU,NEGERI,SD,-3.299566,119.421731,
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,SD NEGERI 013 TALLANGBALO,40602637,Tallangbalo,NEGERI,SD,-3.2781,119.3838,
SULAWESI BARAT,MAMASA,MESSAWA,PASAPA MAMBU,SD NEGERI 016 KALOSI-LOSI,40604261,Kalosi-losi,NEGERI,SD,-3.2848208,119.3869279,
SULAWESI BARAT,MAMASA,MESSAWA,PASAPA MAMBU,SDN 008 PASAPA,40601104,Pasapa,NEGERI,SD,-3.2598,119.3255,
SULAWESI BARAT,MAMASA,MESSAWA,SEPANG,SDN 010 SALUBALO,40602627,Salubalo,NEGERI,SD,-3.2572,119.3514,
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,SDN 011 SALUKEMBA,40601074,Salukemba,NEGERI,SD,-3.2098,119.318,
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,SDN 015 RATTEDAONAN,40600988,Rattedaonan,NEGERI,SD,-3.215,119.363,
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,SDN. 006 SIKUKU,40601100,Rippung,NEGERI,SD,-3.2357,119.3402,
SULAWESI BARAT,MAMASA,MESSAWA,SIPAI,SDN. 012 SIPAI,40601070,Sipai,NEGERI,SD,-2.9292,119.191,
SULAWESI BARAT,MAMASA,MESSAWA,TANETE BATU,SMP NEGERI 1 MESSAWA,40601045,Sepang,NEGERI,SMP,-3.3055,119.4141,
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,SMP NEGERI 2 SATAP MESSAWA,40604265,Salukemba,NEGERI,SMP,-3.2092,119.3185,
SULAWESI BARAT,MAMASA,MESSAWA,MAKUANG,SMP NEGERI 4 MESSAWA,70027977,Tondok Salu Ds. Makuang Messawa,NEGERI,SMP,0,0,
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,SMPN. 3 MESSAWA,40604677,Beting,NEGERI,SMP,-3.245,119.3619,
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,SMPS. KATOLIK MESSAWA,40601058,Messawa,SWASTA,SMP,-3.2624,119.3485,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA SELATAN,SD NEGERI 001 UEKATA,40601158,UEKATA,NEGERI,SD,-3.0049,119.4086,
SULAWESI BARAT,MAMASA,SESENAPADANG,SATANETEAN,SD NEGERI 004 SATANETEAN,40601135,SATANETEAN,NEGERI,SD,-3.0177,119.3643,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,SD NEGERI 006 OROBUA,40601105,Orobua,NEGERI,SD,-2.9985,119.407,
SULAWESI BARAT,MAMASA,SESENAPADANG,PALADAN,SD NEGERI 007 PALADAN,40601132,PALADAN,NEGERI,SD,-3.0034,119.3807,
SULAWESI BARAT,MAMASA,SESENAPADANG,MELANGKENA PADANG,SD NEGERI 009 SALUDALLE,40601069,Saludalle,NEGERI,SD,-3.0511,119.3652,
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTEPUANG,SDK 013 TALODO,40604658,TANETE DAMBU,NEGERI,SD,-3.0406,119.3928,
SULAWESI BARAT,MAMASA,SESENAPADANG,LISUAN ADA,SDK 015 LISUAN ADA,40605542,LISUAN ADA,NEGERI,SD,-2.9873,119.4154,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,SDK 016 SEPPONNAKEPA,40605543,SEPPONNAKEPA,NEGERI,SD,-2.9887,119.4397,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,SDK. 010 PARAK,40604412,Orobua,NEGERI,SD,-2.9783,119.3949,
SULAWESI BARAT,MAMASA,SESENAPADANG,MALIMBONG,SDK. 011 MALIMBONG,40604413,MALIMBONG,NEGERI,SD,-3.0132,119.3818,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA SELATAN,SDK. 014 SOKBOK,40604659,SOKBOK,NEGERI,SD,-3.0111,119.4261,
SULAWESI BARAT,MAMASA,SESENAPADANG,LISUAN ADA,SDN 003 TANDIALLO,40600984,TANDIALLO,NEGERI,SD,-2.9597,119.3671,
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTEPUANG,SDN 005 PAMBE,40601008,Pambe,NEGERI,SD,-2.9864,119.3551,
SULAWESI BARAT,MAMASA,SESENAPADANG,MARAMPAN OROBUA,SDN 012 MARAMPAN,40604414,Marampan,NEGERI,SD,-2.9898,119.3605,
SULAWESI BARAT,MAMASA,SESENAPADANG,MELANGKENA PADANG,SDN. 002 LEPPANGAN,40602616,Leppangan,NEGERI,SD,-3.0167,119.3652,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,SDN. 008 PONGKO,40601075,Pongko,NEGERI,SD,-2.9937,119.4238,
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTEPUANG,smp 2 sesenapadang,40601044,Talodo,NEGERI,SMP,-3.0018,119.3642,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,SMP NEGERI 1 SESENAPADANG,40601030,OROBUA,NEGERI,SMP,-2.9897,119.4021,
SULAWESI BARAT,MAMASA,SESENAPADANG,PALADAN,SMP NEGERI 5 SESENAPADANG,69964557,Paladan,NEGERI,SMP,-3.0054,119.3742,
SULAWESI BARAT,MAMASA,SESENAPADANG,MELANGKENA PADANG,SMP NEGERI SATU ATAP SALUMADALLE,40604680,Kampinnisan,NEGERI,SMP,-3.0515,119.3649,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,SMPN 4 SESENAPADANG,69758935,Pongko,NEGERI,SMP,-2.9685,119.4195,
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTEPUANG,SMPS CAHAYA CLARA,69978925,Salubue,SWASTA,SMP,-2.9789,119.3439,
SULAWESI BARAT,MAMASA,TANDUKALUA,TALIMBUNG,SD N. 011 TALIMBUNG,40601019,Talimbung,NEGERI,SD,-3.0122,119.2338,
SULAWESI BARAT,MAMASA,TANDUKALUA,MINAKE,SD NEGERI 001 MALABO,40601154,Minake,NEGERI,SD,-3.0259,119.2961,
SULAWESI BARAT,MAMASA,TANDUKALUA,TAMALANTIK,SD NEGERI 007 TAMALANTIK,40601010,Tamalantik,NEGERI,SD,-2.9814,119.211,
SULAWESI BARAT,MAMASA,TANDUKALUA,SALURANO,SD NEGERI 013 SALURANO,40604675,SALURANO,NEGERI,SD,-2.9786,119.2683,
SULAWESI BARAT,MAMASA,TANDUKALUA,KANAN,SDK KANAN,69852837,Minanga,NEGERI,SD,-3.0815,119.3216,
SULAWESI BARAT,MAMASA,TANDUKALUA,MANNABABA,SDN 002 MANNABABA,40601155,Dama - dama,NEGERI,SD,-3.0034,119.263,
SULAWESI BARAT,MAMASA,TANDUKALUA,MESAKADA,SDN 003 MESAKADA,40604618,BUSSU,NEGERI,SD,-3.1042,119.3129,
SULAWESI BARAT,MAMASA,TANDUKALUA,PARONDO BULAWAN,SDN 006 PARONDOBULAWAN,40601140,Dusun Buntu,NEGERI,SD,-3.0153,119.2793,
SULAWESI BARAT,MAMASA,TANDUKALUA,BALA BATU,SDN 008 BALABATU,40601007,Balabatu,NEGERI,SD,-3.26,119.3253,
