PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,LATITUDE,LONGITUDE,PUS,Kampung KB,Rumah DataKU,BKB,BKR,BKL,UPPKA,PIK-R,BULAN,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,-3.38562,118.877536,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,-3.406561,118.887369,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,TOTOLISI SENDANA,-3.327144,118.843489,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,TALLUBANUA,-3.274011,118.882046,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,LALATEDZONG,-3.364404,118.853636,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,BINANGA,-3.344893,118.853728,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,PUTTADA,-3.348956,118.884249,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,PAMINGGALAN,-3.376191,118.850928,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,LEPPANGANG,-3.349569,118.856719,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,PUNDAU,-3.321384,118.877962,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,-3.328416,118.884191,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,BANUA SENDANA,-3.300876,118.878302,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,TALLUBANUA UTARA,-3.273668,118.879986,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,LIMBORO RAMBU-RAMBU,-3.278196,118.900499,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,LIMBUA,-3.372813,118.850473,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,SENDANA,BUKIT SAMANG,-3.393077,118.863277,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,SEPPONG,-3.222792,118.869106,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TAMMERODO,-3.254425,118.84399,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,ULIDANG,-3.198456,118.855332,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TALLAMBALAO,-3.248279,118.874537,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TAMMERODO UTARA,-3.26925,118.848367,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,MANYAMBA,-3.231392,118.867914,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,AWO,-3.211725,118.848859,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,ONANG,-3.103174,118.784383,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO,-3.100175,118.819741,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,ONANG UTARA,-3.109331,118.798525,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO SELATAN,-3.160661,118.824478,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,BONDE BONDE,-3.113971,118.782049,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO TENGAH,-3.08466,118.787628,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO POANG,-3.091427,118.832254,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,KABIRAAN,-3.054621,118.86926,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,SAMBABO,-3.111233,118.856965,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,TANDEALLO,-3.113671,118.898128,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,ULUMANDA,-3.073266,118.934239,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,SALUTAMBUNG,-3.085639,118.836457,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,POPENGA,-3.033196,118.993761,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,SULAI,-3.075323,118.847035,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,PANGGALO,-3.122115,118.91408,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE,-2.872817,119.082565,1,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,RALLE ANAK,-2.903276,119.095538,1,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,PANETEAN,-2.852389,119.137895,1,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,UHAILANU,-2.906202,119.1487,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE UTARA,-2.866855,119.151369,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,UHAIDAHO,-2.900145,119.054437,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,BARURU,-2.881639,119.155526,1,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,RALLEANAK UTARA,-2.875849,119.101367,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,PAMOSEANG PANGGA,-2.947756,119.062189,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,KALABE,-2.883439,119.158444,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE SELATAN,-2.892945,119.14886,1,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,HAHANGAN,-2.898766,119.174156,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA,-2.989267,119.319182,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA BARAT,-2.97827,119.30686,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA SATANETEAN,-2.967125,119.318327,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA TUMUKA,-2.973935,119.279279,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,SEPAKUAN,-3.029125,119.344102,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,PIDARA,-2.9838,119.298533,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BAMBAPUANG,-3.016355,119.34555,1,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA TIMUR,-3.006164,119.348845,1,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,MOKALLANG,-2.908515,119.238463,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,MASOSO,-2.931871,119.216176,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUASSING,-2.922391,119.196199,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUBULO,-2.963748,119.213566,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUKADI,-2.937478,119.22405,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUKEPOPOK,-2.917095,119.180972,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI BARAT,-2.896059,119.253426,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,LIMBADEBATA,-2.957542,119.249035,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,TANETE TOMBA,-2.959157,119.225329,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG,-2.909668,119.24345,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,RANTELEMO,-2.937738,119.232015,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUDENGEN,-2.913482,119.205006,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI,-2.906435,119.274398,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG TIMUR,-2.94613,119.215792,1,Ada,Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,MINANGA,-2.951514,119.191309,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SIKAMASE,-2.895296,119.30669,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,RANTETARIMA,-2.881968,119.223675,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALURURU,-2.941265,119.243858,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUTABANG,-2.923471,119.228775,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,BALATANA,-2.949437,119.22531,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,BUNTUMALANGKA,-2.83111,119.187385,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,RANTEBERAN,-2.817749,119.221847,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KEBANGA,-2.842381,119.214738,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALURINDU,-2.833553,119.141465,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,TAORA,-2.798998,119.179118,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KABAE,-2.851275,119.169717,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN BARAT,-2.85943,119.179803,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,PENATANGAN,-2.822065,119.149858,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN TIMUR,-2.874243,119.197644,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN,-2.862693,119.19159,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,ARALLE TIMUR,-2.890228,119.186985,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,-2.941503,119.320837,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,RAMBUSARATU,-2.857419,119.411577,1,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,-2.937325,119.350587,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,-2.85784,119.455311,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,LEMBANA SALULO,-2.948404,119.334583,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,-2.912243,119.345131,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,BUNTU BUDA,-2.935616,119.372973,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,-2.846552,119.39136,1,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,-2.955508,119.326522,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILING,-2.898651,119.363551,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,-2.969933,119.357347,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,-2.938975,119.337392,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,MAMBI,-2.949716,119.171817,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,TALIPUKKI,-2.94429,119.14739,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,RANTEBULAHAN,-2.968284,119.181448,1,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SONDONGLAYU,-2.940247,119.183644,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SALUBANUA,-3.034768,119.10322,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,TAPALINA,-2.920449,119.159966,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SENDANA,-2.952151,119.180739,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,PAMOSEAN,-2.973179,119.120012,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SELUMAKA,-2.994356,119.149579,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,BUJUNG MANURUNG,-2.932996,119.171306,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SALU ALO,-2.99002,119.181499,1,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,INDOBANUA,-2.988312,119.089882,1,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SALUDURIAN,-2.971493,119.165247,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN,-3.027863,119.18441,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,BOTTENG,-3.082448,119.138485,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,SALUKONTA,-3.013088,119.246681,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,MESAKADA,-3.027265,119.225607,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN BARAT,-3.029435,119.181063,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,SALUAHOK,-3.001125,119.192933,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,SALUBALO,-2.989934,119.180769,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,PASSEMBUK,-3.066986,119.208138,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,KONDO,-3.094925,119.152691,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,LEKO SUKAMAJU,-3.013325,119.238698,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,ULUMEA,-3.016525,119.200082,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,-3.249935,119.363551,1,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,-3.224699,119.335023,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MAKUANG,-3.271708,119.34623,1,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,SEPANG,-3.314185,119.429415,1,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MALIMBONG,-3.251345,119.383034,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,-3.277341,119.393455,1,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,SIPAI,-3.287396,119.415616,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,PASMA MAMBU,-3.251052,119.31123,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,TANETE BATU,-3.300904,119.416453,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,NOSU,-3.129392,119.478946,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,MINANGA,-3.099521,119.461353,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,BATUPAPAN,-3.147687,119.483585,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,MASEWWE,-3.176034,119.473763,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,SIWI,-3.107345,119.49597,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,MINANGA TIMUR,-3.091642,119.487341,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,PARINDING,-3.077752,119.475029,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,PANA,-3.066967,119.533762,1,Ada,Ada,Ada,Tidak ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,MANIPI,-3.099987,119.610361,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,MAMULLU,-3.080986,119.588924,1,Ada,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,SAPAN,-3.032824,119.557713,1,Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,DATUBARINGAN,-3.113176,119.562942,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,PANURA,-3.088859,119.54521,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,TALLANG BULAWAN,-3.079248,119.571331,1,Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,KARAKA,-3.049035,119.580829,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,ULUSALU,-3.030163,119.531923,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,WERI,-3.062596,119.5434,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,SALUTAMBUN,-3.064842,119.527025,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,SALOAN,-2.992553,119.495402,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,PANA,ULUSALU INDAH,-3.045354,119.491784,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN,-2.99138,119.249712,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN BARAT,-2.97951,119.211405,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BUANGIN,-2.974266,119.249585,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,JANUARI,
