PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,MAL,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN,
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO SELATAN,38,16,3,17,12,2,2,0,142,,6,,90,33,,4.22535211267606,JANUARI,
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO TENGAH,36,31,6,15,20,1,11,0,165,,5,,120,47,,3.03030303030303,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,KABIRAAN,93,29,2,23,3,1,2,0,243,,7,,153,29,,2.88065843621399,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,PANGGALO,52,66,0,4,3,0,1,0,233,,5,,138,8,,2.14592274678112,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,POPENGA,39,29,0,3,1,0,1,0,149,,12,,75,5,,8.05369127516778,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,SALUTAMBUNG,83,49,2,2,0,1,2,0,217,,8,,140,5,,3.68663594470046,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,SAMBABO,65,31,0,13,2,0,0,0,183,,17,,113,15,,9.2896174863388,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,SULAI,92,29,4,6,0,0,1,0,169,,9,,132,7,,5.32544378698225,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,TANDEALLO,60,62,1,5,4,0,5,0,215,,8,,146,14,,3.72093023255814,JANUARI,
SULAWESI BARAT,MAJENE,ULUMANDA,ULUMANDA,46,75,0,8,8,0,5,0,246,,7,,144,21,,2.84552845528455,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE,38,62,1,10,1,0,2,0,147,,5,,114,13,,3.40136054421769,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE SELATAN,12,24,0,2,0,0,1,0,64,,6,,39,3,,9.375,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE UTARA,34,46,1,0,0,0,0,0,117,,6,,81,0,,5.12820512820513,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,BARURU,69,21,0,1,0,0,1,4,119,,4,,97,2,,3.36134453781513,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,HAHANGAN,16,13,0,4,0,0,0,0,46,,2,,33,4,,4.34782608695652,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,KALABE,39,30,0,1,0,0,1,0,89,,7,,71,2,,7.86516853932584,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,PAMOSEANG PANGGA,14,23,0,1,0,0,0,0,63,,3,,38,1,,4.76190476190476,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,PANETEAN,62,15,0,0,0,0,0,0,96,,2,,77,0,,2.08333333333333,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,RALLE ANAK,10,19,0,6,0,0,1,0,56,,9,,36,7,,16.0714285714286,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,RALLEANAK UTARA,21,18,0,5,1,0,1,0,62,,1,,46,7,,1.61290322580645,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,UHAIDAHO,15,39,3,7,0,0,0,0,103,,22,,64,7,,21.3592233009709,JANUARI,
SULAWESI BARAT,MAMASA,ARALLE,UHAILANU,22,42,1,6,5,0,7,0,142,,17,,84,18,,11.9718309859155,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA,38,39,6,86,6,0,2,0,215,,9,,181,94,,4.18604651162791,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA BARAT,41,16,0,44,0,0,1,0,127,,2,,102,45,,1.5748031496063,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA SATANETEAN,52,9,5,73,3,0,0,1,186,,14,,143,76,,7.52688172043011,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA TIMUR,10,0,0,21,1,0,4,0,48,,0,,37,26,,0,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BALLA TUMUKA,43,32,2,33,0,0,1,1,142,,10,,114,34,,7.04225352112676,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,BAMBAPUANG,24,8,0,24,0,0,1,0,85,,6,,57,25,,7.05882352941176,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,PIDARA,28,14,0,26,0,0,1,0,85,,6,,75,27,,7.05882352941176,JANUARI,
SULAWESI BARAT,MAMASA,BALLA,SEPAKUAN,47,23,2,86,10,0,1,0,198,,5,,169,97,,2.52525252525252,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,BALATANA,38,17,0,0,0,0,0,0,65,,0,,55,0,,0,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG,101,18,0,27,1,0,3,0,184,,4,,152,31,,2.17391304347826,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG TIMUR,39,25,0,3,1,0,2,0,102,,1,,73,6,,0.980392156862745,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,LIMBADEBATA,33,17,0,60,1,0,3,0,118,,0,,114,64,,0,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,MASOSO,25,10,1,11,0,0,0,0,63,,7,,47,11,,11.1111111111111,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,MINANGA,61,41,0,40,2,0,1,0,207,,8,,147,43,,3.86473429951691,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,MOKALLANG,24,17,0,1,0,0,1,0,52,,3,,43,2,,5.76923076923077,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,RANTELEMO,17,25,0,8,1,0,0,0,61,,1,,52,9,,1.63934426229508,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,RANTETARIMA,2,30,0,1,0,0,0,0,35,,0,,33,1,,0,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUASSING,108,32,3,5,0,0,0,0,159,,0,,148,5,,0,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUBULO,27,31,1,6,0,0,0,0,79,,4,,65,6,,5.06329113924051,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUDENGEN,9,21,0,3,1,0,0,0,57,,9,,39,4,,15.7894736842105,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUKADI,30,43,0,7,0,0,0,0,95,,1,,80,7,,1.05263157894737,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUKEPOPOK,45,28,0,11,0,0,0,0,151,,19,,84,11,,12.5827814569536,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALURURU,4,2,3,17,0,0,1,0,41,,1,,27,18,,2.4390243902439,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SALUTABANG,24,6,1,3,2,0,1,1,43,,3,,38,6,,6.97674418604651,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,SIKAMASE,15,40,0,2,1,0,0,0,60,,0,,58,3,,0,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,TANETE TOMBA,37,15,0,1,0,0,0,0,68,,11,,53,1,,16.1764705882353,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI,22,42,0,0,0,0,0,0,100,,1,,66,0,,1,JANUARI,
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI BARAT,37,30,0,0,0,0,0,1,74,,0,,68,0,,0,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,ARALLE TIMUR,18,69,0,1,0,0,1,2,107,,3,,91,2,,2.80373831775701,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,BUNTUMALANGKA,25,71,1,19,3,0,4,0,142,,2,,123,26,,1.40845070422535,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KABAE,14,60,0,3,0,0,1,0,102,,0,,78,4,,0,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KEBANGA,9,34,0,8,0,0,0,0,78,,3,,51,8,,3.84615384615385,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,PENATANGAN,44,50,0,18,1,1,1,0,146,,1,,129,21,,0.684931506849315,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,RANTEBERAN,43,78,0,7,1,0,0,0,160,,5,,129,8,,3.125,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALURINDU,28,26,1,3,1,0,2,0,76,,0,,63,6,,0,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN,8,26,0,2,2,0,1,0,42,,0,,39,5,,0,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN BARAT,24,40,0,1,0,0,1,0,84,,3,,68,2,,3.57142857142857,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN TIMUR,7,33,0,0,0,0,2,0,71,,5,,42,2,,7.04225352112676,JANUARI,
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,TAORA,21,32,1,0,0,0,0,0,58,,1,,54,0,,1.72413793103448,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,37,35,18,51,7,0,1,0,222,,25,,149,59,,11.2612612612613,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,32,9,2,91,4,0,5,0,172,,12,,143,100,,6.97674418604651,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,BUNTU BUDA,47,47,8,49,38,0,9,3,387,,22,,212,96,,5.68475452196382,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,69,94,1,112,7,0,9,0,373,,18,,293,128,,4.82573726541555,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,LEMBANA SALULO,26,18,3,41,3,0,4,0,118,,5,,95,48,,4.23728813559322,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,117,68,8,106,41,0,8,0,523,,45,,348,155,,8.60420650095602,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILING,63,21,0,42,3,0,2,0,182,,8,,131,47,,4.3956043956044,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,89,83,18,149,61,0,13,0,616,,76,,415,223,,12.3376623376623,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,25,24,0,19,2,0,1,0,82,,2,,71,22,,2.4390243902439,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,RAMBUSARATU,102,77,8,53,12,0,6,0,301,,5,,258,71,,1.66112956810631,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,65,27,8,165,0,1,3,0,332,,19,,269,169,,5.72289156626506,JANUARI,
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,91,93,13,50,13,0,5,0,336,,19,,267,68,,5.65476190476191,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,BUJUNG MANURUNG,17,13,0,0,0,0,0,0,53,,11,,30,0,,20.7547169811321,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,INDOBANUA,1,5,0,1,9,0,0,0,36,,14,,16,10,,38.8888888888889,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,MAMBI,40,23,1,7,1,0,0,0,196,,66,,72,8,,33.6734693877551,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,PAMOSEAN,33,3,0,0,0,0,0,0,57,,6,,36,0,,10.5263157894737,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,RANTEBULAHAN,17,39,1,4,3,0,1,0,96,,3,,65,8,,3.125,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SALU ALO,7,16,0,0,0,0,0,0,79,,26,,24,0,,32.9113924050633,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SALUBANUA,9,27,0,0,0,0,0,0,45,,3,,36,0,,6.66666666666667,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SALUDURIAN,21,26,0,2,2,0,1,0,85,,13,,52,5,,15.2941176470588,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SELUMAKA,18,70,2,0,0,0,0,0,132,,1,,90,0,,0.757575757575758,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SENDANA,56,57,0,12,0,0,0,0,192,,6,,125,12,,3.125,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,SONDONGLAYU,26,3,3,11,0,0,1,0,85,,14,,44,12,,16.4705882352941,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,TALIPUKKI,106,12,3,10,3,0,0,0,206,,5,,143,13,,2.42718446601942,JANUARI,
SULAWESI BARAT,MAMASA,MAMBI,TAPALINA,56,30,0,0,0,0,0,0,114,,3,,86,0,,2.63157894736842,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,BOTTENG,20,21,0,21,0,1,1,0,76,,0,,64,23,,0,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,KONDO,18,8,0,8,0,0,1,0,43,,3,,35,9,,6.97674418604651,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,LEKO SUKAMAJU,13,12,0,8,0,0,1,0,36,,1,,34,9,,2.77777777777778,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN,29,17,0,7,0,1,1,0,62,,0,,55,9,,0,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN BARAT,34,27,0,25,0,0,3,0,104,,4,,89,28,,3.84615384615385,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,MESAKADA,11,35,1,15,0,0,1,0,70,,4,,63,16,,5.71428571428571,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,PASSEMBUK,19,10,0,10,0,0,0,0,48,,0,,39,10,,0,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,SALUAHOK,23,34,0,13,0,0,2,0,80,,0,,72,15,,0,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,SALUBALO,26,11,0,5,0,0,0,0,52,,0,,42,5,,0,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,SALUKONTA,29,22,2,10,0,0,0,0,73,,0,,64,10,,0,JANUARI,
SULAWESI BARAT,MAMASA,MEHALAAN,ULUMEA,22,6,0,3,0,0,0,0,33,,0,,31,3,,0,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MAKUANG,57,10,0,22,0,0,0,0,119,,10,,89,22,,8.40336134453782,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MALIMBONG,24,16,0,12,0,0,0,0,60,,1,,52,12,,1.66666666666667,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,40,25,6,13,0,0,0,0,90,,1,,84,13,,1.11111111111111,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,9,14,0,19,0,0,5,0,74,,11,,47,24,,14.8648648648649,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,PASMA MAMBU,21,20,0,13,0,0,0,0,68,,2,,54,13,,2.94117647058823,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,91,25,0,37,4,0,8,0,175,,0,,165,49,,0,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,SEPANG,39,21,0,22,1,0,3,0,90,,1,,86,26,,1.11111111111111,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,SIPAI,34,16,0,4,0,0,1,0,94,,20,,55,5,,21.2765957446808,JANUARI,
SULAWESI BARAT,MAMASA,MESSAWA,TANETE BATU,47,10,0,5,0,0,0,0,66,,0,,62,5,,0,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,BATUPAPAN,25,33,1,7,2,0,1,0,126,,15,,70,10,,11.9047619047619,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,MASEWWE,13,1,0,12,0,0,0,0,107,,29,,26,12,,27.1028037383178,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,MINANGA,4,14,0,0,0,0,0,0,41,,5,,18,0,,12.1951219512195,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,MINANGA TIMUR,1,1,0,2,0,0,0,0,64,,32,,4,2,,50,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,NOSU,7,48,1,16,5,0,4,0,117,,20,,83,25,,17.0940170940171,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,PARINDING,3,4,0,3,0,0,0,0,37,,7,,12,3,,18.9189189189189,JANUARI,
SULAWESI BARAT,MAMASA,NOSU,SIWI,5,1,0,2,1,0,0,0,58,,23,,9,3,,39.6551724137931,JANUARI,
SULAWESI BARAT,MAMASA,PANA,DATUBARINGAN,32,41,1,12,0,0,0,0,120,,4,,86,12,,3.33333333333333,JANUARI,
SULAWESI BARAT,MAMASA,PANA,KARAKA,14,35,1,1,0,0,0,0,70,,8,,51,1,,11.4285714285714,JANUARI,
SULAWESI BARAT,MAMASA,PANA,MAMULLU,11,45,1,7,1,0,0,0,90,,6,,65,8,,6.66666666666667,JANUARI,
SULAWESI BARAT,MAMASA,PANA,MANIPI,52,59,3,13,3,0,0,0,167,,10,,130,16,,5.98802395209581,JANUARI,
SULAWESI BARAT,MAMASA,PANA,PANA,17,30,4,16,1,0,0,0,70,,1,,68,17,,1.42857142857143,JANUARI,
SULAWESI BARAT,MAMASA,PANA,PANURA,10,46,1,6,0,0,0,0,77,,5,,63,6,,6.49350649350649,JANUARI,
SULAWESI BARAT,MAMASA,PANA,SALOAN,43,46,2,3,0,1,0,0,115,,7,,96,4,,6.08695652173913,JANUARI,
SULAWESI BARAT,MAMASA,PANA,SALUTAMBUN,4,46,0,3,1,0,0,0,64,,6,,54,4,,9.375,JANUARI,
SULAWESI BARAT,MAMASA,PANA,SAPAN,14,35,2,8,2,0,0,0,68,,6,,61,10,,8.82352941176471,JANUARI,
SULAWESI BARAT,MAMASA,PANA,TALLANG BULAWAN,18,55,2,2,0,0,0,0,82,,1,,77,2,,1.21951219512195,JANUARI,
SULAWESI BARAT,MAMASA,PANA,ULUSALU,8,46,0,7,0,0,0,0,73,,4,,61,7,,5.47945205479452,JANUARI,
SULAWESI BARAT,MAMASA,PANA,ULUSALU INDAH,20,31,0,4,0,0,0,0,68,,4,,55,4,,5.88235294117647,JANUARI,
SULAWESI BARAT,MAMASA,PANA,WERI,6,32,1,6,1,0,2,0,64,,3,,48,9,,4.6875,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BAMBANG BUDA,54,62,1,17,1,0,1,0,156,,2,,137,19,,1.28205128205128,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BUANGIN,65,27,0,17,0,0,0,0,146,,3,,112,17,,2.05479452054794,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,KIRAK,39,23,0,11,0,0,1,0,94,,3,,75,12,,3.19148936170213,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,LEKO,4,14,0,6,0,0,0,0,38,,4,,24,6,,10.5263157894737,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN,44,15,0,32,7,0,1,0,129,,5,,99,40,,3.87596899224806,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN BARAT,53,22,1,40,0,0,0,1,141,,1,,118,40,,0.709219858156028,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN UTARA,62,7,0,39,3,0,1,0,140,,1,,112,43,,0.714285714285714,JANUARI,
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SAMPALE,22,14,0,16,0,0,0,0,61,,0,,52,16,,0,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,LISUAN ADA,34,9,0,27,2,0,0,0,91,,4,,73,29,,4.3956043956044,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,MALANGKENA PADANG,26,6,0,59,0,0,0,2,120,,6,,93,59,,5,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,MALIMBONG,13,8,0,11,0,0,0,0,37,,0,,32,11,,0,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,MARAMPAN OROBUA,13,0,0,7,11,0,0,0,43,,3,,32,18,,6.97674418604651,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,33,18,3,87,21,0,4,4,247,,15,,178,112,,6.07287449392713,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA SELATAN,22,4,0,12,26,0,0,0,83,,11,,64,38,,13.2530120481928,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,13,10,2,11,1,0,0,0,44,,3,,37,12,,6.81818181818182,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,PALADAN,9,9,0,45,2,0,0,0,90,,6,,72,47,,6.66666666666667,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTE PUANG,37,42,0,51,2,0,5,0,192,,19,,137,58,,9.89583333333333,JANUARI,
SULAWESI BARAT,MAMASA,SESENAPADANG,SATENETEAN,14,26,0,11,1,0,0,0,61,,3,,52,12,,4.91803278688525,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,BANEA,32,34,0,5,2,0,1,0,90,,5,,76,8,,5.55555555555556,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,BATANG URU,45,42,0,16,1,0,1,0,126,,6,,106,18,,4.76190476190476,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,BATANGNGURU TIMUR,23,74,0,5,1,0,1,0,121,,9,,104,7,,7.43801652892562,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,RANTE KAMASE,94,19,3,40,6,0,6,0,206,,6,,169,52,,2.9126213592233,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,SALUBALO,69,37,0,20,1,0,3,0,150,,1,,130,24,,0.666666666666667,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,SASAKAN,62,73,0,13,13,0,0,0,192,,1,,163,26,,0.520833333333333,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,SIBANAWA,28,42,0,15,1,0,1,0,154,,41,,87,17,,26.6233766233766,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,SUMARORONG,52,39,4,40,9,0,12,1,216,,11,,163,61,,5.09259259259259,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,TABONE,20,22,0,41,2,0,2,0,149,,11,,87,45,,7.38255033557047,JANUARI,
SULAWESI BARAT,MAMASA,SUMARORONG,TADISI,9,23,0,6,1,0,0,0,45,,1,,39,7,,2.22222222222222,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,BAKADISURA,28,58,0,41,1,0,0,0,141,,1,,128,42,,0.709219858156028,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,KALAMA,30,36,0,13,1,0,1,0,98,,7,,81,15,,7.14285714285714,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,MASUPU,10,60,0,2,0,0,1,0,86,,4,,73,3,,4.65116279069768,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,29,55,0,3,1,0,0,0,100,,1,,88,4,,1,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,TABANG,35,37,0,45,3,0,0,0,150,,8,,120,48,,5.33333333333333,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,79,68,0,27,3,0,0,0,288,,54,,177,30,,18.75,JANUARI,
SULAWESI BARAT,MAMASA,TABANG,TADOKALUA,54,65,0,21,2,0,0,0,159,,4,,142,23,,2.51572327044025,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,29,75,0,3,0,0,1,0,144,,15,,108,4,,10.4166666666667,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,GANDANG DEWATA,2,28,0,0,0,0,0,0,41,,1,,30,0,,2.4390243902439,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,90,155,2,15,1,2,6,0,310,,5,,274,24,,1.61290322580645,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,29,32,0,3,0,0,4,0,101,,1,,69,7,,0.99009900990099,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,54,103,2,2,1,0,3,1,216,,5,,167,6,,2.31481481481481,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,37,97,0,4,0,0,0,0,176,,0,,138,4,,0,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,20,44,0,0,0,0,0,0,88,,4,,64,0,,4.54545454545455,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,PEU',7,39,0,0,0,0,0,0,50,,0,,46,0,,0,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,42,43,0,0,0,0,0,0,118,,5,,85,0,,4.23728813559322,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,9,28,0,2,0,0,0,0,49,,1,,39,2,,2.04081632653061,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,23,27,0,1,0,0,0,0,59,,1,,51,1,,1.69491525423729,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,TALOPAK,21,19,0,9,0,0,1,0,57,,0,,50,10,,0,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,39,125,0,3,1,0,1,0,249,,4,,169,5,,1.60642570281124,JANUARI,
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,8,26,0,1,1,0,1,0,40,,0,,38,3,,0,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,BALLABATU,17,16,0,124,3,0,1,0,197,,3,,161,128,,1.52284263959391,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,KANAN,50,35,0,31,8,0,0,0,159,,16,,126,39,,10.062893081761,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MALABO,27,4,0,7,11,0,1,0,65,,5,,50,19,,7.69230769230769,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MANNABABA,32,2,0,40,0,0,0,0,88,,4,,74,40,,4.54545454545455,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MESAKADA,55,33,0,37,0,0,0,0,143,,5,,126,37,,3.4965034965035,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MINAKE,17,5,0,40,3,0,2,0,124,,13,,67,45,,10.4838709677419,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,PAMBE,29,21,1,38,1,1,0,0,103,,3,,91,40,,2.9126213592233,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,PARONDOBULAWAN,66,15,0,28,1,0,2,0,138,,11,,112,31,,7.97101449275362,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,SALURANO,26,10,0,31,1,0,1,0,101,,8,,70,33,,7.92079207920792,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,SINDAGAMANIK,68,15,1,45,1,0,1,0,172,,11,,131,47,,6.3953488372093,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,TALIMBUNG,40,45,0,4,0,0,0,0,113,,7,,89,4,,6.19469026548673,JANUARI,
SULAWESI BARAT,MAMASA,TANDUK KALUA,TAMALANTIK,64,63,0,30,4,0,3,1,197,,7,,167,37,,3.55329949238579,JANUARI,
SULAWESI BARAT,MAMASA,TAWALIAN,KARIANGO,99,38,0,63,1,0,0,0,244,,8,,201,64,,3.27868852459016,JANUARI,
